provnum,facilityid,provname,acquisitiondate,region,market,cluster,acquired_year,acquired_month,acquired_day,state,county_name,city,date,year,month,occupancy,age
465143,303.0,Cedar Health and Rehab UPL,2019-01-01,Summit,Sunstone Market,Sunstone South Cluster,2019.0,1.0,1.0,UT,Iron,CEDAR CITY,2019-01-01,2019,1,0.53145164,0
465143,303.0,Cedar Health and Rehab UPL,2019-01-01,Summit,Sunstone Market,Sunstone South Cluster,2019.0,1.0,1.0,UT,Iron,CEDAR CITY,2019-02-01,2019,2,0.49791667,1
465143,303.0,Cedar Health and Rehab UPL,2019-01-01,Summit,Sunstone Market,Sunstone South Cluster,2019.0,1.0,1.0,UT,Iron,CEDAR CITY,2019-03-01,2019,3,0.51532257,2
465143,303.0,Cedar Health and Rehab UPL,2019-01-01,Summit,Sunstone Market,Sunstone South Cluster,2019.0,1.0,1.0,UT,Iron,CEDAR CITY,2019-04-01,2019,4,0.4775,3
465143,303.0,Cedar Health and Rehab UPL,2019-01-01,Summit,Sunstone Market,Sunstone South Cluster,2019.0,1.0,1.0,UT,Iron,CEDAR CITY,2019-05-01,2019,5,0.5322581,4
465143,303.0,Cedar Health and Rehab UPL,2019-01-01,Summit,Sunstone Market,Sunstone South Cluster,2019.0,1.0,1.0,UT,Iron,CEDAR CITY,2019-06-01,2019,6,0.49027777,5
465143,303.0,Cedar Health and Rehab UPL,2019-01-01,Summit,Sunstone Market,Sunstone South Cluster,2019.0,1.0,1.0,UT,Iron,CEDAR CITY,2019-07-01,2019,7,0.5174731,6
465143,303.0,Cedar Health and Rehab UPL,2019-01-01,Summit,Sunstone Market,Sunstone South Cluster,2019.0,1.0,1.0,UT,Iron,CEDAR CITY,2019-08-01,2019,8,0.54731184,7
465143,303.0,Cedar Health and Rehab UPL,2019-01-01,Summit,Sunstone Market,Sunstone South Cluster,2019.0,1.0,1.0,UT,Iron,CEDAR CITY,2019-09-01,2019,9,0.56583333,8
465143,303.0,Cedar Health and Rehab UPL,2019-01-01,Summit,Sunstone Market,Sunstone South Cluster,2019.0,1.0,1.0,UT,Iron,CEDAR CITY,2019-10-01,2019,10,0.5674731,9
465143,303.0,Cedar Health and Rehab UPL,2019-01-01,Summit,Sunstone Market,Sunstone South Cluster,2019.0,1.0,1.0,UT,Iron,CEDAR CITY,2019-11-01,2019,11,0.56805557,10
465143,303.0,Cedar Health and Rehab UPL,2019-01-01,Summit,Sunstone Market,Sunstone South Cluster,2019.0,1.0,1.0,UT,Iron,CEDAR CITY,2019-12-01,2019,12,0.5669355,11
465143,303.0,Cedar Health and Rehab UPL,2019-01-01,Summit,Sunstone Market,Sunstone South Cluster,2019.0,1.0,1.0,UT,Iron,CEDAR CITY,2020-04-01,2020,4,0.51916665,15
465143,303.0,Cedar Health and Rehab UPL,2019-01-01,Summit,Sunstone Market,Sunstone South Cluster,2019.0,1.0,1.0,UT,Iron,CEDAR CITY,2020-05-01,2020,5,0.49408603,16
465143,303.0,Cedar Health and Rehab UPL,2019-01-01,Summit,Sunstone Market,Sunstone South Cluster,2019.0,1.0,1.0,UT,Iron,CEDAR CITY,2020-06-01,2020,6,0.48722222,17
465143,303.0,Cedar Health and Rehab UPL,2019-01-01,Summit,Sunstone Market,Sunstone South Cluster,2019.0,1.0,1.0,UT,Iron,CEDAR CITY,2020-07-01,2020,7,0.47473118,18
465143,303.0,Cedar Health and Rehab UPL,2019-01-01,Summit,Sunstone Market,Sunstone South Cluster,2019.0,1.0,1.0,UT,Iron,CEDAR CITY,2020-08-01,2020,8,0.5255376,19
465143,303.0,Cedar Health and Rehab UPL,2019-01-01,Summit,Sunstone Market,Sunstone South Cluster,2019.0,1.0,1.0,UT,Iron,CEDAR CITY,2020-09-01,2020,9,0.6002778,20
465143,303.0,Cedar Health and Rehab UPL,2019-01-01,Summit,Sunstone Market,Sunstone South Cluster,2019.0,1.0,1.0,UT,Iron,CEDAR CITY,2020-10-01,2020,10,0.59435487,21
465143,303.0,Cedar Health and Rehab UPL,2019-01-01,Summit,Sunstone Market,Sunstone South Cluster,2019.0,1.0,1.0,UT,Iron,CEDAR CITY,2020-11-01,2020,11,0.5788889,22
465143,303.0,Cedar Health and Rehab UPL,2019-01-01,Summit,Sunstone Market,Sunstone South Cluster,2019.0,1.0,1.0,UT,Iron,CEDAR CITY,2020-12-01,2020,12,0.6233871,23
465143,303.0,Cedar Health and Rehab UPL,2019-01-01,Summit,Sunstone Market,Sunstone South Cluster,2019.0,1.0,1.0,UT,Iron,CEDAR CITY,2021-01-01,2021,1,0.6236559,24
465143,303.0,Cedar Health and Rehab UPL,2019-01-01,Summit,Sunstone Market,Sunstone South Cluster,2019.0,1.0,1.0,UT,Iron,CEDAR CITY,2021-02-01,2021,2,0.6136905,25
465143,303.0,Cedar Health and Rehab UPL,2019-01-01,Summit,Sunstone Market,Sunstone South Cluster,2019.0,1.0,1.0,UT,Iron,CEDAR CITY,2021-03-01,2021,3,0.5803763,26
