provnum,facilityid,provname,acquisitiondate,region,market,cluster,acquired_year,acquired_month,acquired_day,state,county_name,city,date,year,month,occupancy,age
035171,311.0,Alta Mesa Health and Rehab Total,2019-05-01,Arizona,Bandera Phoenix East,San Tan,2019.0,5.0,1.0,AZ,Maricopa,MESA,2019-05-01,2019,5,0.5266963,0
035171,311.0,Alta Mesa Health and Rehab Total,2019-05-01,Arizona,Bandera Phoenix East,San Tan,2019.0,5.0,1.0,AZ,Maricopa,MESA,2019-06-01,2019,6,0.6810345,1
035171,311.0,Alta Mesa Health and Rehab Total,2019-05-01,Arizona,Bandera Phoenix East,San Tan,2019.0,5.0,1.0,AZ,Maricopa,MESA,2019-07-01,2019,7,0.62736374,2
035171,311.0,Alta Mesa Health and Rehab Total,2019-05-01,Arizona,Bandera Phoenix East,San Tan,2019.0,5.0,1.0,AZ,Maricopa,MESA,2019-08-01,2019,8,0.7185762,3
035171,311.0,Alta Mesa Health and Rehab Total,2019-05-01,Arizona,Bandera Phoenix East,San Tan,2019.0,5.0,1.0,AZ,Maricopa,MESA,2019-09-01,2019,9,0.92126435,4
035171,311.0,Alta Mesa Health and Rehab Total,2019-05-01,Arizona,Bandera Phoenix East,San Tan,2019.0,5.0,1.0,AZ,Maricopa,MESA,2019-10-01,2019,10,0.93937707,5
035171,311.0,Alta Mesa Health and Rehab Total,2019-05-01,Arizona,Bandera Phoenix East,San Tan,2019.0,5.0,1.0,AZ,Maricopa,MESA,2019-11-01,2019,11,0.9178161,6
035171,311.0,Alta Mesa Health and Rehab Total,2019-05-01,Arizona,Bandera Phoenix East,San Tan,2019.0,5.0,1.0,AZ,Maricopa,MESA,2019-12-01,2019,12,0.93381536,7
035171,311.0,Alta Mesa Health and Rehab Total,2019-05-01,Arizona,Bandera Phoenix East,San Tan,2019.0,5.0,1.0,AZ,Maricopa,MESA,2020-04-01,2020,4,0.9063218,11
035171,311.0,Alta Mesa Health and Rehab Total,2019-05-01,Arizona,Bandera Phoenix East,San Tan,2019.0,5.0,1.0,AZ,Maricopa,MESA,2020-05-01,2020,5,0.86373746,12
035171,311.0,Alta Mesa Health and Rehab Total,2019-05-01,Arizona,Bandera Phoenix East,San Tan,2019.0,5.0,1.0,AZ,Maricopa,MESA,2020-06-01,2020,6,0.82816094,13
035171,311.0,Alta Mesa Health and Rehab Total,2019-05-01,Arizona,Bandera Phoenix East,San Tan,2019.0,5.0,1.0,AZ,Maricopa,MESA,2020-07-01,2020,7,0.82035595,14
035171,311.0,Alta Mesa Health and Rehab Total,2019-05-01,Arizona,Bandera Phoenix East,San Tan,2019.0,5.0,1.0,AZ,Maricopa,MESA,2020-08-01,2020,8,0.8704116,15
035171,311.0,Alta Mesa Health and Rehab Total,2019-05-01,Arizona,Bandera Phoenix East,San Tan,2019.0,5.0,1.0,AZ,Maricopa,MESA,2020-09-01,2020,9,0.8195402,16
035171,311.0,Alta Mesa Health and Rehab Total,2019-05-01,Arizona,Bandera Phoenix East,San Tan,2019.0,5.0,1.0,AZ,Maricopa,MESA,2020-10-01,2020,10,0.70077866,17
035171,311.0,Alta Mesa Health and Rehab Total,2019-05-01,Arizona,Bandera Phoenix East,San Tan,2019.0,5.0,1.0,AZ,Maricopa,MESA,2020-11-01,2020,11,0.833908,18
035171,311.0,Alta Mesa Health and Rehab Total,2019-05-01,Arizona,Bandera Phoenix East,San Tan,2019.0,5.0,1.0,AZ,Maricopa,MESA,2020-12-01,2020,12,0.7942158,19
035171,311.0,Alta Mesa Health and Rehab Total,2019-05-01,Arizona,Bandera Phoenix East,San Tan,2019.0,5.0,1.0,AZ,Maricopa,MESA,2021-01-01,2021,1,0.86540604,20
035171,311.0,Alta Mesa Health and Rehab Total,2019-05-01,Arizona,Bandera Phoenix East,San Tan,2019.0,5.0,1.0,AZ,Maricopa,MESA,2021-02-01,2021,2,0.91871923,21
035171,311.0,Alta Mesa Health and Rehab Total,2019-05-01,Arizona,Bandera Phoenix East,San Tan,2019.0,5.0,1.0,AZ,Maricopa,MESA,2021-03-01,2021,3,0.8426029,22
